#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ウルクＳガード,0,2,4,1,4,99,0,20,51,-3,1,0,4,0,跳躍,3,回避性能,1,体力,-1,,,,,白兎獣の凍爪,2,白兎獣の毛,3,白兎獣の堅腹甲,3,王族カナブン,2
ゲリョスＳアーム,0,1,4,1,4,99,0,46,108,-3,1,4,-1,0,毒,4,スタミナ,1,腹減り,-1,,,,,ゴム質の上皮,4,猛毒袋,2,大地の結晶,5,ゲネポスの上鱗,2
ゲリョスＳガード,0,2,4,1,4,99,0,23,54,-3,1,5,-1,0,毒,4,スタミナ,1,腹減り,-1,,,,,ゴム質の上皮,4,猛毒袋,2,大地の結晶,5,ゲネポスの上鱗,2
ゲリョスＲアーム,0,1,4,1,6,99,0,42,104,-3,1,4,-1,0,気絶,5,麻痺,-3,,,,,,,獰猛化毒怪鳥皮,1,ゴム質の上皮,5,猛毒袋,5,毒怪鳥素材(pts),8
ゲリョスＲガード,0,2,4,1,6,99,0,21,52,-3,1,5,-1,0,気絶,4,麻痺,-3,,,,,,,獰猛化毒怪鳥皮,1,ゴム質の上皮,5,猛毒袋,5,毒怪鳥素材(pts),8
カブラＳアーム,0,1,4,0,4,99,0,46,108,2,-3,-1,0,1,抜刀減気,4,,,,,,,,,鬼蛙の尖爪,2,鬼蛙の堅殻,4,鬼蛙の上鱗,2,ドスヘラクレス,5
カブラＳガード,0,2,4,0,4,99,0,23,54,3,-3,-1,0,1,射法,4,,,,,,,,,鬼蛙の尖爪,2,鬼蛙の堅殻,4,鬼蛙の上鱗,2,ドスヘラクレス,5
ザザミＳアーム,0,1,4,2,4,99,0,48,110,-1,3,-3,0,1,防御,2,ガード性能,2,体術,-1,,,,,盾蟹の尖爪,2,盾蟹の堅殻,2,カブレライト鉱石,2,とがった爪,4
ザザミＳガード,0,2,4,2,4,99,0,24,55,-1,4,-3,0,1,防御,2,反動,2,装填速度,-1,,,,,盾蟹の尖爪,2,盾蟹の堅殻,2,カブレライト鉱石,2,とがった爪,4
EXザザミアーム,0,1,4,1,7,99,0,52,114,-1,3,-3,0,1,窮地,2,ガード強化,1,スタミナ,-1,,,,,七色たんぽぽ,1,盾蟹の堅殻,4,王族カナブン,4,雌火竜の鱗,4
EXザザミガード,0,2,4,1,7,99,0,26,57,-1,4,-3,0,1,窮地,2,強撃瓶追加,1,達人,-1,,,,,七色たんぽぽ,1,盾蟹の堅殻,4,王族カナブン,4,雌火竜の鱗,4
ザザミＲアーム,0,1,4,0,8,6,1,44,106,-1,3,-3,0,1,防御,6,攻撃,-4,,,,,,,獰猛化盾蟹殻,1,盾蟹の尖爪,4,盾蟹の小殻,15,盾蟹素材(pts),8
ザザミＲガード,0,2,4,0,8,6,1,22,53,-1,4,-3,0,1,防御,5,攻撃,-4,,,,,,,獰猛化盾蟹殻,1,盾蟹の尖爪,4,盾蟹の小殻,15,盾蟹素材(pts),8
ラングロＳアーム,0,1,4,1,5,99,0,46,108,2,-3,0,-1,1,細菌学,3,溜め短縮,1,気力回復,-2,,,,,赤甲獣の尖爪,3,強力麻痺袋,6,堅牢な骨,3,ドラグライト鉱石,5
ラングロＳガード,0,2,4,1,5,99,0,23,54,3,-3,0,-1,1,細菌学,3,溜め短縮,1,気力回復,-2,,,,,赤甲獣の尖爪,3,強力麻痺袋,6,堅牢な骨,3,ドラグライト鉱石,5
ルドロスＳアーム,0,1,4,0,4,99,0,46,108,-3,4,-1,0,0,スタミナ,4,気力回復,1,回避性能,-1,,,,,水獣の鋭爪,3,水獣の上鱗,4,海綿質の上皮,2,ドスヘラクレス,5
ルドロスＳガード,0,2,4,0,4,99,0,23,54,-3,5,-1,0,0,スタミナ,4,気力回復,1,回避性能,-1,,,,,水獣の鋭爪,3,水獣の上鱗,4,海綿質の上皮,2,ドスヘラクレス,5
ルドロスＲアーム,0,1,4,0,6,99,0,42,104,-3,4,-1,0,0,気力回復,4,回避性能,-3,,,,,,,獰猛化水獣鱗,1,水獣の上鱗,5,水獣の鋭爪,4,水獣素材(pts),8
ルドロスＲガード,0,2,4,0,6,99,0,21,52,-3,5,-1,0,0,気力回復,3,回避性能,-3,,,,,,,獰猛化水獣鱗,1,水獣の上鱗,5,水獣の鋭爪,4,水獣素材(pts),8
エコールアーム,2,1,4,0,4,99,0,44,106,0,0,0,0,0,狂撃耐性,3,千里眼,1,食事,-2,,,,,ベルナチケット,1,上質な毛皮,2,千刃竜の爪,4,奇猿狐の剛毛,3
エコールガード,2,2,4,0,4,99,0,22,53,0,0,0,0,0,狂撃耐性,3,千里眼,1,食事,-2,,,,,ベルナチケット,1,上質な毛皮,2,千刃竜の爪,4,奇猿狐の剛毛,3
アロイＳアーム,0,1,5,0,5,99,0,40,102,-1,0,-1,-1,0,研ぎ師,4,風圧,3,達人,1,,,,,ユニオン鉱石,3,カブレライト鉱石,3,マカライト鉱石,7,大地の結晶,7
アロイＳガード,0,2,5,0,5,99,0,20,51,-1,0,-1,-1,0,装填速度,4,風圧,3,達人,1,,,,,ユニオン鉱石,3,カブレライト鉱石,3,マカライト鉱石,7,大地の結晶,7
アロイＲアーム,0,1,5,0,6,99,0,36,98,-1,0,-1,-1,0,風圧,5,運気,-2,,,,,,,獰猛化狩猟の証Ⅰ,1,ユニオン鉱石,5,夜鳥の上羽鱗,6,獰猛化素材(上位pts),5
アロイＲガード,0,2,5,0,6,99,0,18,49,-1,0,-1,-1,0,風圧,5,運気,-2,,,,,,,獰猛化狩猟の証Ⅰ,1,ユニオン鉱石,5,夜鳥の上羽鱗,6,獰猛化素材(上位pts),5
バトルＳアーム,0,1,5,1,5,99,0,44,106,1,-1,-1,0,0,攻撃,2,盗み無効,1,ガード性能,1,,,,,マレコガネ,3,翼蛇竜の上皮,2,ブランゴの剛毛,5,ドラグライト鉱石,4
バトルＳガード,0,2,5,1,5,99,0,22,53,2,-1,-1,0,0,攻撃,2,盗み無効,1,反動,1,,,,,マレコガネ,3,翼蛇竜の上皮,2,ブランゴの剛毛,5,ドラグライト鉱石,4
インゴットＳアーム,0,1,5,0,5,99,0,48,110,-1,-1,1,0,0,氷属性攻撃,6,,,,,,,,,獄炎石,1,ユニオン鉱石,2,溶岩塊,2,ドラグライト鉱石,15
インゴットＳガード,0,2,5,0,5,99,0,24,55,-1,-1,2,0,0,氷属性攻撃,5,,,,,,,,,獄炎石,1,ユニオン鉱石,2,溶岩塊,2,ドラグライト鉱石,15
インゴットＲアーム,0,1,5,0,6,99,0,44,106,-1,-1,1,0,0,風圧,4,氷属性攻撃,2,運気,-2,,,,,獰猛な爪,1,獄炎石,4,轟竜の上鱗,4,獰猛化素材(上位pts),5
インゴットＲガード,0,2,5,0,6,99,0,22,53,-1,-1,2,0,0,風圧,3,氷属性攻撃,2,運気,-2,,,,,獰猛な爪,1,獄炎石,4,轟竜の上鱗,4,獰猛化素材(上位pts),5
ハイメタＳアーム,0,1,5,0,5,99,0,46,108,0,-1,2,-1,0,雷耐性,3,聴覚保護,2,加護,-1,,,,,ユニオン鉱石,5,ライトクリスタル,1,ドラグライト鉱石,10,電撃袋,1
ハイメタＳガード,0,2,5,0,5,99,0,23,54,0,-1,3,-1,0,雷耐性,3,聴覚保護,2,加護,-1,,,,,ユニオン鉱石,5,ライトクリスタル,1,ドラグライト鉱石,10,電撃袋,1
ハイメタＵアーム,0,1,5,1,5,99,0,42,104,0,-1,2,-1,0,抜刀会心,2,聴覚保護,1,達人,-3,,,,,溶岩竜の堅殻,3,カブレライト鉱石,2,紅蓮石,2,盾蟹の尖爪,5
ハイメタＵガード,0,2,5,1,5,99,0,21,52,0,-1,3,-1,0,重撃弾強化,2,聴覚保護,1,達人,-3,,,,,溶岩竜の堅殻,3,カブレライト鉱石,2,紅蓮石,2,盾蟹の尖爪,5
キングロブスタアーム,0,1,5,1,5,99,0,48,110,-1,4,-1,-1,-1,泡沫,2,節食,2,雷耐性,-3,,,,,エビの大殻,1,エビの小殻,3,砂竜の上ヒレ,2,水竜の上鱗,4
キングロブスタガード,0,2,5,1,5,99,0,24,55,-1,5,-1,-1,-1,泡沫,2,節食,2,雷耐性,-3,,,,,エビの大殻,1,エビの小殻,3,砂竜の上ヒレ,2,水竜の上鱗,4
オウビートＳマーノ,1,1,5,1,5,99,0,50,112,2,-2,2,-2,3,攻撃,5,,,,,,,,,マレコガネ,3,オオツノアゲハ,2,王族カナブン,3,強力麻痺袋,3
オウビートＳブラッソ,1,2,5,1,5,99,0,25,56,3,-2,2,-2,4,攻撃,5,,,,,,,,,マレコガネ,3,オオツノアゲハ,2,王族カナブン,3,強力麻痺袋,3
パピメルＳマーノ,2,1,5,1,5,99,0,50,112,2,-2,2,-2,3,攻撃,5,,,,,,,,,マレコガネ,3,オオツノアゲハ,2,王族カナブン,3,強力麻痺袋,3
パピメルＳブラッソ,2,2,5,1,5,99,0,25,56,3,-2,2,-2,4,攻撃,5,,,,,,,,,マレコガネ,3,オオツノアゲハ,2,王族カナブン,3,強力麻痺袋,3
デスギアＳファオスト,0,1,5,2,5,99,0,48,110,2,1,1,-1,0,狂撃耐性,3,回避性能,-1,,,,,,,禍々しい闇布,1,禍々しい布,2,化け鮫の鋸歯,4,古龍骨,3
デスギアＳベギアデ,0,2,5,2,5,99,0,24,55,3,1,1,-1,0,狂撃耐性,2,回避性能,-1,,,,,,,禍々しい闇布,1,禍々しい布,2,化け鮫の鋸歯,4,古龍骨,3
デスギアＲファオスト,0,1,5,2,7,99,0,44,106,2,1,1,-1,0,狂撃耐性,1,属性会心,1,攻撃,-1,,,,,獰猛な鋭牙,1,禍々しい闇布,1,天廻龍の鋭浄爪,4,獰猛化素材(上位pts),8
デスギアＲベギアデ,0,2,5,2,7,99,0,22,53,3,1,1,-1,0,狂撃耐性,1,属性会心,1,攻撃,-1,,,,,獰猛な鋭牙,1,禍々しい闇布,1,天廻龍の鋭浄爪,4,獰猛化素材(上位pts),8
ヴァイクＳアーム,0,1,5,1,5,99,0,46,108,0,3,-2,-1,0,水属性攻撃,5,斬れ味,1,,,,,,,ユニオン鉱石,2,ヨロイシダイ,2,水竜の上ヒレ,3,古代魚,2
ヴァイクＳガード,0,2,5,1,5,99,0,23,54,0,4,-2,-1,0,水属性攻撃,5,弾薬節約,1,,,,,,,ユニオン鉱石,2,ヨロイシダイ,2,水竜の上ヒレ,3,古代魚,2
ロワーガＳマーノ,1,1,5,0,5,99,0,48,110,-2,0,3,-2,2,会心強化,3,達人,1,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,飛甲虫の堅殻,5,にが虫,10
ロワーガＳブラッソ,1,2,5,0,5,99,0,24,55,-2,0,3,-2,3,会心強化,3,達人,1,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,飛甲虫の堅殻,5,にが虫,10
ファルメルＳマーノ,2,1,5,0,5,99,0,48,110,-2,0,3,-2,2,会心強化,3,達人,1,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,飛甲虫の堅殻,5,にが虫,10
ファルメルＳブラッソ,2,2,5,0,5,99,0,24,55,-2,0,3,-2,3,会心強化,3,達人,1,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,飛甲虫の堅殻,5,にが虫,10
パティシエマンシュ,0,1,5,0,5,99,0,44,106,2,0,0,2,-2,炎熱適応,2,効果持続,2,腹減り,-2,,,,,マレコガネ,2,ビストロチケット,2,真珠色の柔皮,2,高級お食事券,1
パティシエミトン,0,2,5,0,5,99,0,22,53,4,0,0,2,-2,炎熱適応,2,効果持続,2,腹減り,-2,,,,,マレコガネ,2,ビストロチケット,2,真珠色の柔皮,2,高級お食事券,1
スカルダＳマーノ,1,1,5,0,5,99,0,48,110,3,-1,-1,-1,3,特殊会心,4,本気,1,攻撃,-2,,,,,オオ毒クモリ,1,毒クモリ,2,上質な腹袋,3,強力麻痺袋,4
スカルダＳブラッソ,1,2,5,0,5,99,0,24,55,4,-1,-1,-1,3,特殊会心,3,本気,1,攻撃,-2,,,,,オオ毒クモリ,1,毒クモリ,2,上質な腹袋,3,強力麻痺袋,4
スパイオＳマーノ,2,1,5,0,5,99,0,48,110,3,-1,-1,-1,3,特殊会心,4,本気,1,攻撃,-2,,,,,オオ毒クモリ,1,毒クモリ,2,上質な腹袋,3,強力麻痺袋,4
スパイオＳブラッソ,2,2,5,0,5,99,0,24,55,4,-1,-1,-1,3,特殊会心,3,本気,1,攻撃,-2,,,,,オオ毒クモリ,1,毒クモリ,2,上質な腹袋,3,強力麻痺袋,4
ホロロＳアーム,0,1,5,1,5,99,0,44,106,-2,-2,1,1,0,痛撃,2,観察眼,2,睡眠,1,,,,,夜鳥の上羽鱗,3,夜鳥の翼,2,カブレライト鉱石,3,上質な毛皮,4
ホロロＳガード,0,2,5,1,5,99,0,22,53,-1,-2,1,1,0,痛撃,2,観察眼,2,睡眠,1,,,,,夜鳥の上羽鱗,3,夜鳥の翼,2,カブレライト鉱石,3,上質な毛皮,4
ザボアアーム,0,1,5,0,5,99,0,46,108,-2,3,-4,4,0,ガード性能,3,寒冷適応,2,火耐性,-2,,,,,化け鮫の上皮,4,化け鮫の上鱗,2,カワズの油,2,鮫肌の鱗,2
ザボアガード,0,2,5,0,5,99,0,23,54,-2,3,-4,5,0,反動,3,寒冷適応,2,火耐性,-2,,,,,化け鮫の上皮,4,化け鮫の上鱗,2,カワズの油,2,鮫肌の鱗,2
フルフルＳアーム,0,1,5,2,5,99,0,50,112,-4,1,4,2,1,回復速度,2,,,,,,,,,真珠色の柔皮,2,カブレライト鉱石,2,肉厚な上皮,5,上竜骨,2
フルフルＳガード,0,2,5,2,5,99,0,25,56,-4,1,5,2,1,回復速度,2,,,,,,,,,真珠色の柔皮,2,カブレライト鉱石,2,肉厚な上皮,5,上竜骨,2
フルフルＲアーム,0,1,5,1,6,99,0,46,108,-4,1,4,2,1,回復量,4,調合成功率,-2,,,,,,,獰猛化白柔皮,1,真珠色の柔皮,5,獰猛な電気袋,1,フルフル素材(pts),8
フルフルＲガード,0,2,5,1,6,99,0,23,54,-4,1,5,2,1,回復量,3,調合成功率,-2,,,,,,,獰猛化白柔皮,1,真珠色の柔皮,5,獰猛な電気袋,1,フルフル素材(pts),8
レイアＳアーム,0,1,5,0,5,99,0,50,112,3,0,-2,0,-3,体力,5,回復量,1,回復速度,-1,,,,,雌火竜の堅殻,4,火竜の翼爪,3,雌火竜の棘,2,獄炎石,2
レイアＳガード,0,2,5,0,5,99,0,25,56,4,0,-2,0,-3,体力,5,回復量,1,回復速度,-1,,,,,雌火竜の堅殻,4,火竜の翼爪,3,雌火竜の棘,2,獄炎石,2
EXレイアアーム,0,1,5,1,8,6,1,54,116,3,0,-2,0,-3,野草知識,3,回復量,1,気配,-2,,,,,EX火竜チケット,1,雌火竜の堅殻,5,火竜の翼爪,5,獄炎石,3
EXレイアガード,0,2,5,1,8,6,1,27,58,4,0,-2,0,-3,野草知識,3,回復量,1,気配,-2,,,,,EX火竜チケット,1,雌火竜の堅殻,5,火竜の翼爪,5,獄炎石,3
レイアＲアーム,0,1,5,1,6,99,0,46,108,3,0,-2,0,-3,回復量,4,,,,,,,,,獰猛化雌火竜鱗,1,雌火竜の堅殻,5,獰猛な毒液,1,雌火竜素材(pts),8
レイアＲガード,0,2,5,1,6,99,0,23,54,4,0,-2,0,-3,回復量,4,,,,,,,,,獰猛化雌火竜鱗,1,雌火竜の堅殻,5,獰猛な毒液,1,雌火竜素材(pts),8
ハプルＳアーム,0,1,5,1,5,99,0,50,112,2,0,-1,-3,1,食事,3,抜刀減気,2,,,,,,,潜口竜の尖爪,3,潜口竜の堅殻,3,極彩色の体液,4,イーオスの大皮,5
ハプルＳガード,0,2,5,1,5,99,0,25,56,3,0,-1,-3,1,装填速度,2,食事,1,,,,,,,潜口竜の尖爪,3,潜口竜の堅殻,3,極彩色の体液,4,イーオスの大皮,5
ガノスアーム,0,1,5,0,5,99,0,52,114,-2,4,-4,2,1,乗り,3,捕獲,3,跳躍,2,,,,,水竜の上ヒレ,2,水竜の上鱗,3,水竜の鋭牙,2,モンスターの体液,4
ガノスガード,0,2,5,0,5,99,0,26,57,-2,5,-4,2,1,捕獲,3,乗り,2,跳躍,2,,,,,水竜の上ヒレ,2,水竜の上鱗,3,水竜の鋭牙,2,モンスターの体液,4
ブランゴＳアーム,0,1,5,1,5,99,0,50,112,-4,1,0,4,0,氷属性攻撃,2,体術,2,納刀,1,,,,,雪獅子の剛毛,2,雪獅子の尻尾,2,ギアノスの上鱗,4,堅牢な骨,2
ブランゴＳガード,0,2,5,1,5,99,0,25,56,-4,1,0,5,0,氷属性攻撃,2,納刀,1,体術,1,,,,,雪獅子の剛毛,2,雪獅子の尻尾,2,ギアノスの上鱗,4,堅牢な骨,2
EXブランゴアーム,0,1,5,1,7,99,0,54,116,-4,1,0,4,0,溜め短縮,2,体術,2,スタミナ,-1,,,,,七色たんぽぽ,1,雪獅子の剛毛,2,翼蛇竜の上皮,5,堅牢な骨,3
EXブランゴガード,0,2,5,1,7,99,0,27,58,-4,1,0,5,0,溜め短縮,2,体術,1,スタミナ,-1,,,,,七色たんぽぽ,1,雪獅子の剛毛,2,翼蛇竜の上皮,5,堅牢な骨,3
ラヴァアーム,0,1,5,1,5,99,0,56,118,4,-4,0,0,1,窮地,3,根性,2,,,,,,,溶岩竜の堅殻,2,溶岩竜の上ヒレ,1,溶岩竜の上鱗,5,マカライト鉱石,4
ラヴァガード,0,2,5,1,5,99,0,28,59,5,-4,0,0,1,窮地,3,根性,2,,,,,,,溶岩竜の堅殻,2,溶岩竜の上ヒレ,1,溶岩竜の上鱗,5,マカライト鉱石,4
EXラヴァアーム,0,1,5,1,8,99,0,60,122,4,-4,0,0,1,窮地,3,逆境,2,,,,,,,EX溶岩竜チケット,1,溶岩竜の上鱗,5,溶岩竜の上ヒレ,4,縞模様の皮,5
EXラヴァガード,0,2,5,1,8,99,0,30,61,5,-4,0,0,1,窮地,3,逆境,2,,,,,,,EX溶岩竜チケット,1,溶岩竜の上鱗,5,溶岩竜の上ヒレ,4,縞模様の皮,5
ギザミＳアーム,0,1,5,1,5,99,0,48,110,1,2,-1,-1,0,斬れ味,4,達人,1,,,,,,,鎌蟹の尖爪,1,鎌蟹の堅殻,3,ユニオン鉱石,2,王族カナブン,5
ギザミＳガード,0,2,5,1,5,99,0,24,55,2,2,-1,-1,0,弾薬節約,4,達人,1,,,,,,,鎌蟹の尖爪,1,鎌蟹の堅殻,3,ユニオン鉱石,2,王族カナブン,5
EXギザミアーム,0,1,5,1,7,99,0,52,114,1,2,-1,-1,0,匠,3,雷耐性,-2,,,,,,,七色たんぽぽ,1,鎌蟹の堅殻,4,堅竜骨,1,鋼の龍鱗,1
EXギザミガード,0,2,5,1,7,99,0,26,57,2,2,-1,-1,0,通常弾強化,3,雷耐性,-2,,,,,,,七色たんぽぽ,1,鎌蟹の堅殻,4,堅竜骨,1,鋼の龍鱗,1
ギザミＲアーム,0,1,5,0,6,99,0,44,106,1,2,-1,-1,0,匠,3,達人,2,,,,,,,獰猛化鎌蟹殻,1,鎌蟹の尖爪,3,獰猛な爪,1,鎌蟹素材(pts),8
ギザミＲガード,0,2,5,0,6,99,0,22,53,2,2,-1,-1,0,通常弾強化,3,達人,2,,,,,,,獰猛化鎌蟹殻,1,鎌蟹の尖爪,3,獰猛な爪,1,鎌蟹素材(pts),8
ガララＳアーム,0,1,5,0,5,99,0,56,118,1,-1,0,-3,1,麻痺,3,聴覚保護,2,捕獲,2,,,,,絞蛇竜の上皮,3,絞蛇竜の上鳴甲,2,強力麻痺袋,2,ゲネポスの大上皮,2
ガララＳガード,0,2,5,0,5,99,0,28,59,1,-1,1,-3,1,麻痺,3,聴覚保護,2,捕獲,2,,,,,絞蛇竜の上皮,3,絞蛇竜の上鳴甲,2,強力麻痺袋,2,ゲネポスの大上皮,2
ナルガＳアーム,0,1,5,2,5,99,0,40,102,-2,1,-3,1,1,達人,3,回避性能,1,回避距離,1,,,,,迅竜の鋭刃翼,3,迅竜の上鱗,5,迅竜の尾棘,5,垂皮竜の上皮,5
ナルガＳガード,0,2,5,2,5,99,0,20,51,-2,1,-2,1,1,達人,2,回避性能,1,回避距離,1,,,,,迅竜の鋭刃翼,3,迅竜の上鱗,5,迅竜の尾棘,5,垂皮竜の上皮,5
ガルルガＳアーム,0,1,5,1,5,99,0,56,118,2,-1,2,0,0,聴覚保護,2,剣術,2,採取,-1,,,,,黒狼鳥の上鱗,5,黒狼鳥の堅殻,3,黒狼鳥の尻尾,1,尖竜骨,3
ガルルガＳガード,0,2,5,1,5,99,0,28,59,3,-1,2,0,0,聴覚保護,2,変則射撃,2,採取,-1,,,,,黒狼鳥の上鱗,5,黒狼鳥の堅殻,3,黒狼鳥の尻尾,1,尖竜骨,3
ガンキンＳアーム,0,1,5,2,5,99,0,64,126,3,-4,0,-1,-2,裂傷,3,防御,1,抜刀減気,1,,,,,爆鎚竜の上鱗,5,爆鎚竜の耐熱殻,5,尖竜骨,3,ユニオン鉱石,3
ガンキンＳガード,0,2,5,2,5,99,0,32,63,4,-4,0,-1,-2,裂傷,2,防御,1,散弾強化,1,,,,,爆鎚竜の上鱗,5,爆鎚竜の耐熱殻,5,尖竜骨,3,ユニオン鉱石,3
クロオビＳアーム,0,1,5,0,5,99,0,50,112,3,3,3,3,3,胴系統倍加,1,,,,,,,,,タツジンチケット,1,ケチャコイン,2,マレコガネ,1,,
クロオビＳガード,0,2,5,0,5,99,0,25,56,3,3,3,3,4,胴系統倍加,1,,,,,,,,,タツジンチケット,1,ケチャコイン,2,マレコガネ,1,,
ガーディアンアーム,1,1,5,1,5,6,1,50,112,0,0,0,0,0,研ぎ師,3,ガード性能,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,海竜の鱗,3,真珠色の柔皮,4
ガーディアンガード,1,2,5,1,5,6,1,25,56,0,0,0,0,0,装填速度,3,ガード性能,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,海竜の鱗,3,真珠色の柔皮,4
ガーディアンＵアーム,1,1,5,1,5,6,1,54,116,0,0,0,0,0,砲術,3,ガード性能,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,火竜の鱗,3,真珠色の柔皮,4
ガーディアンＵガード,1,2,5,1,5,6,1,27,58,0,0,0,0,0,反動,3,ガード性能,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,火竜の鱗,3,真珠色の柔皮,4
スカラーグラブ,2,1,5,1,5,99,0,48,110,0,0,0,0,0,笛,3,回避性能,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,青熊獣の堅腕甲,4,カブレライト鉱石,5
スカラーカフス,2,2,5,1,5,99,0,24,55,0,0,0,0,0,精密射撃,3,回避性能,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,青熊獣の堅腕甲,4,カブレライト鉱石,5
セイラーグラブ,2,1,5,1,5,99,0,48,110,0,0,0,0,0,溜め短縮,3,回避性能,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,水竜の上鱗,4,砕竜の拳,3
セイラーカフス,2,2,5,1,5,99,0,24,55,0,0,0,0,0,溜め短縮,2,回避性能,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,水竜の上鱗,4,砕竜の拳,3
高級ユアミリスト,0,0,5,1,5,99,0,15,46,-2,-2,-2,-2,0,剥ぎ取り,3,泡沫,2,,,,,,,雪獅子の剛毛,2,足湯チケット,1,ブランゴの剛毛,2,希望の証,2
ホクシン【袖】,0,1,5,2,5,99,0,52,114,-2,4,-2,3,2,北辰納豆流,2,攻撃,-2,,,,,,,ココットチケット,1,交易チケット,1,絞蛇竜の上皮,3,斬竜の甲殻,4
カイエン【袖】,0,2,5,1,5,99,0,26,57,-2,5,-2,3,2,北辰納豆流,2,攻撃,-2,,,,,,,ココットチケット,1,交易チケット,1,絞蛇竜の上皮,3,斬竜の甲殻,4
ブレイブＳアーム,0,1,6,0,7,6,1,48,110,0,0,0,0,0,乗り,5,闘魂,1,,,,,,,ベルナチケット,1,勇気の証Ｇ,1,上質な毛皮,2,ランポスの上鱗,8
ブレイブＳガード,0,2,6,0,7,6,1,24,55,1,1,1,1,1,乗り,5,闘魂,1,,,,,,,ベルナチケット,1,勇気の証Ｇ,1,上質な毛皮,2,ランポスの上鱗,8
ドーベルアーム,0,1,6,0,6,99,0,54,116,-2,0,0,0,4,気絶,5,属性耐性,1,,,,,,,堅竜骨,2,いにしえの龍骨,2,轟竜の尖爪,3,竜骨【大】,6
ドーベルガード,0,2,6,0,6,99,0,27,58,-2,0,0,0,5,気絶,5,属性耐性,1,,,,,,,堅竜骨,2,いにしえの龍骨,2,轟竜の尖爪,3,竜骨【大】,6
ダマスクアーム,0,1,6,0,8,99,0,60,122,-1,2,-3,1,-1,抜刀会心,3,だるま,2,無心,2,,,,,尖骸棘殻,3,銀火竜の上鱗,4,火竜の煌液,3,骸椎骨,2
ダマスクガード,0,2,6,0,8,99,0,30,61,-1,2,-3,1,-1,貫通弾強化,3,だるま,2,無心,2,,,,,尖骸棘殻,3,銀火竜の上鱗,4,火竜の煌液,3,骸椎骨,2
ダマスクＲアーム,0,1,6,0,8,99,0,56,118,-1,2,-3,1,-1,無心,3,抜刀会心,2,,,,,,,獰猛化狩猟の証Ⅲ,1,獰猛化轟竜鱗,2,尖骸棘殻,4,獰猛化素材(上位pts),8
ダマスクＲガード,0,2,6,0,8,99,0,28,59,-1,2,-3,1,-1,無心,3,貫通弾強化,1,,,,,,,獰猛化狩猟の証Ⅲ,1,獰猛化轟竜鱗,2,尖骸棘殻,4,獰猛化素材(上位pts),8
アーティアＳアーム,0,1,6,0,6,99,0,60,122,1,-2,-2,2,3,対防御DOWN,3,雷属性攻撃,3,高速設置,3,,,,,太古の破片,1,さびた破片,2,ユニオン鉱石,3,ドラグライト鉱石,9
アーティアＳガード,0,2,6,0,6,99,0,30,61,3,-2,-2,2,3,対防御DOWN,3,雷属性攻撃,3,高速設置,3,,,,,太古の破片,1,さびた破片,2,ユニオン鉱石,3,ドラグライト鉱石,9
アーティアＲアーム,0,1,6,1,7,99,0,56,118,1,-2,-2,2,3,対防御DOWN,3,高速設置,3,,,,,,,獰猛化狩猟の証Ⅱ,1,太古の破片,1,ユニオン鉱石,10,獰猛化素材(上位pts),8
アーティアＲガード,0,2,6,1,7,99,0,28,59,3,-2,-2,2,3,対防御DOWN,3,高速設置,2,,,,,,,獰猛化狩猟の証Ⅱ,1,太古の破片,1,ユニオン鉱石,10,獰猛化素材(上位pts),8
セルタスアーム,0,1,6,0,6,99,0,60,122,-3,4,-2,-2,5,砲術,6,斬れ味,2,英雄の盾,2,,,,,重甲虫の堅殻,5,重甲虫の鋭爪,2,徹甲虫の堅殻,4,モンスターの濃汁,3
セルタスガード,0,2,6,0,6,99,0,30,61,-3,4,-2,-2,6,砲術,6,弾薬節約,2,英雄の盾,2,,,,,重甲虫の堅殻,5,重甲虫の鋭爪,2,徹甲虫の堅殻,4,モンスターの濃汁,3
レウスＳアーム,0,1,6,1,6,99,0,58,120,4,0,-2,0,-4,攻撃,4,痛撃,1,,,,,,,火竜の上鱗,3,火竜の尻尾,2,火竜の翼爪,4,獄炎石,2
