#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ファンゴＳレジスト,0,2,4,1,4,99,0,18,49,0,3,-2,1,0,底力,4,攻撃,1,加護,-4,,,,,大猪の硬い皮,5,堅牢な骨,3,ファンゴの毛皮,5,白兎獣の剛毛,2
アシラＳメイル,0,1,4,0,4,99,0,38,100,-2,0,-2,0,0,防御,2,体術,2,攻撃,-2,,,,,青熊獣の剛毛,5,青熊獣の堅殻,2,飛甲虫の堅殻,3,王族カナブン,2
アシラＳレジスト,0,2,4,0,4,99,0,19,50,-2,0,-2,0,0,防御,2,体術,2,攻撃,-2,,,,,青熊獣の剛毛,5,青熊獣の堅殻,2,飛甲虫の堅殻,3,王族カナブン,2
ガレオスＳメイル,0,1,4,1,4,99,0,42,104,2,0,0,-3,0,水属性攻撃,4,,,,,,,,,砂竜の上ヒレ,3,砂竜の上鱗,3,砂竜の鋭牙,2,ライトクリスタル,2
ガレオスＳレジスト,0,2,4,1,4,99,0,21,52,2,0,0,-3,0,水属性攻撃,4,,,,,,,,,砂竜の上ヒレ,3,砂竜の上鱗,3,砂竜の鋭牙,2,ライトクリスタル,2
EXガレオスメイル,0,1,4,0,5,99,0,46,108,2,0,0,-3,0,睡眠,2,耐震,2,水属性攻撃,2,,,,,虹色鉱石,1,砂竜の上ヒレ,4,古代魚,1,鉄鉱石,20
EXガレオスレジスト,0,2,4,0,5,99,0,23,54,2,0,0,-3,0,睡眠,2,耐震,2,水属性攻撃,2,,,,,虹色鉱石,1,砂竜の上ヒレ,4,古代魚,1,鉄鉱石,20
クックＳメイル,0,1,4,0,4,99,0,44,106,3,-1,0,-3,0,攻撃,3,火属性攻撃,2,防御,-3,,,,,怪鳥の上鱗,2,怪鳥の堅殻,3,怪鳥の翼膜,1,上竜骨,3
クックＳレジスト,0,2,4,0,4,99,0,22,53,4,-1,0,-3,0,攻撃,3,火属性攻撃,2,防御,-3,,,,,怪鳥の上鱗,2,怪鳥の堅殻,3,怪鳥の翼膜,1,上竜骨,3
ケチャメイル,0,1,4,1,4,99,0,44,106,-2,2,-1,0,1,気力回復,2,体術,1,スタミナ,-1,,,,,奇猿狐の大耳,2,奇猿狐の剛毛,2,堅牢な骨,1,ドスヘラクレス,2
ケチャレジスト,0,2,4,1,4,99,0,22,53,-2,3,-1,0,1,体術,1,気力回復,1,スタミナ,-1,,,,,奇猿狐の大耳,2,奇猿狐の剛毛,2,堅牢な骨,1,ドスヘラクレス,2
ウルクＳメイル,0,1,4,0,4,99,0,40,102,-3,1,0,3,0,跳躍,3,回避性能,2,体力,-2,,,,,白兎獣の堅腹甲,3,白兎獣の剛毛,3,ギアノスの上鱗,5,王族カナブン,2
ウルクＳレジスト,0,2,4,0,4,99,0,20,51,-3,1,0,4,0,跳躍,3,回避性能,2,体力,-2,,,,,白兎獣の堅腹甲,3,白兎獣の剛毛,3,ギアノスの上鱗,5,王族カナブン,2
ゲリョスＳメイル,0,1,4,2,4,99,0,46,108,-3,1,4,-1,0,毒,4,スタミナ,1,腹減り,-1,,,,,毒怪鳥の翼,2,ゴム質の上皮,3,モンスターの濃汁,2,ゲネポスの大上皮,3
ゲリョスＳレジスト,0,2,4,2,4,99,0,23,54,-3,1,5,-1,0,毒,3,スタミナ,1,腹減り,-1,,,,,毒怪鳥の翼,2,ゴム質の上皮,3,モンスターの濃汁,2,ゲネポスの大上皮,3
ゲリョスＲメイル,0,1,4,0,6,99,0,42,104,-3,1,4,-1,0,スタミナ,4,腹減り,-5,,,,,,,獰猛化毒怪鳥皮,1,毒怪鳥の翼,4,獰猛な毒液,1,毒怪鳥素材(pts),8
ゲリョスＲレジスト,0,2,4,0,6,99,0,21,52,-3,1,5,-1,0,スタミナ,4,腹減り,-5,,,,,,,獰猛化毒怪鳥皮,1,毒怪鳥の翼,4,獰猛な毒液,1,毒怪鳥素材(pts),8
カブラＳメイル,0,1,4,1,4,99,0,46,108,2,-3,-1,0,1,抜刀減気,2,耐震,1,睡眠,-1,,,,,鬼蛙の上鱗,3,鬼蛙の尖爪,2,草食竜の堅殻,3,カワズの殿油,3
カブラＳレジスト,0,2,4,1,4,99,0,23,54,3,-3,-1,0,1,射法,2,耐震,1,睡眠,-1,,,,,鬼蛙の上鱗,3,鬼蛙の尖爪,2,草食竜の堅殻,3,カワズの殿油,3
ザザミＳメイル,0,1,4,0,4,99,0,48,110,-1,3,-3,0,1,ガード性能,4,体力,2,体術,-3,,,,,盾蟹の堅殻,3,盾蟹の甲殻,2,王族カナブン,3,上竜骨,1
ザザミＳレジスト,0,2,4,0,4,99,0,24,55,-1,4,-3,0,1,反動,4,体力,2,装填速度,-3,,,,,盾蟹の堅殻,3,盾蟹の甲殻,2,王族カナブン,3,上竜骨,1
EXザザミメイル,0,1,4,0,7,99,0,52,114,-1,3,-3,0,1,窮地,3,ガード強化,1,スタミナ,-1,,,,,七色たんぽぽ,1,盾蟹の堅殻,4,キラビートル,3,ゲネポスの上皮,4
EXザザミレジスト,0,2,4,0,7,99,0,26,57,-1,4,-3,0,1,窮地,3,強撃瓶追加,1,達人,-1,,,,,七色たんぽぽ,1,盾蟹の堅殻,4,キラビートル,3,ゲネポスの上皮,4
ザザミＲメイル,0,1,4,3,8,6,1,44,106,-1,3,-3,0,1,,,,,,,,,,,獰猛化盾蟹殻,1,盾蟹の堅殻,5,獰猛な竜骨,1,盾蟹素材(pts),8
ザザミＲレジスト,0,2,4,3,8,6,1,22,53,-1,4,-3,0,1,,,,,,,,,,,獰猛化盾蟹殻,1,盾蟹の堅殻,5,獰猛な竜骨,1,盾蟹素材(pts),8
ラングロＳメイル,0,1,4,1,5,99,0,46,108,2,-3,0,-1,1,細菌学,4,溜め短縮,2,気力回復,-2,,,,,赤甲獣の堅殻,3,赤甲獣の蛇腹甲,4,堅牢な骨,2,獄炎石,1
ラングロＳレジスト,0,2,4,1,5,99,0,23,54,3,-3,0,-1,1,細菌学,4,溜め短縮,2,気力回復,-2,,,,,赤甲獣の堅殻,3,赤甲獣の蛇腹甲,4,堅牢な骨,2,獄炎石,1
ルドロスＳメイル,0,1,4,1,4,99,0,46,108,-3,4,-1,0,0,気力回復,3,回避性能,-3,,,,,,,海綿質の上皮,3,水生獣の上皮,3,水生獣の皮,6,王族カナブン,2
ルドロスＳレジスト,0,2,4,1,4,99,0,23,54,-3,5,-1,0,0,気力回復,2,回避性能,-3,,,,,,,海綿質の上皮,3,水生獣の上皮,3,水生獣の皮,6,王族カナブン,2
ルドロスＲメイル,0,1,4,0,6,99,0,42,104,-3,4,-1,0,0,気力回復,4,回避性能,-3,,,,,,,獰猛化水獣鱗,1,海綿質の上皮,4,獰猛な水袋,1,水獣素材(pts),8
ルドロスＲレジスト,0,2,4,0,6,99,0,21,52,-3,5,-1,0,0,気力回復,4,回避性能,-3,,,,,,,獰猛化水獣鱗,1,海綿質の上皮,4,獰猛な水袋,1,水獣素材(pts),8
エコールスーツ,2,1,4,0,4,99,0,44,106,0,0,0,0,0,千里眼,4,狂撃耐性,3,食事,-2,,,,,ベルナチケット,1,上質な毛皮,2,鬼蛙の甲殻,6,奇猿狐の剛毛,3
エコールベスト,2,2,4,0,4,99,0,22,53,0,0,0,0,0,千里眼,4,狂撃耐性,2,食事,-2,,,,,ベルナチケット,1,上質な毛皮,2,鬼蛙の甲殻,6,奇猿狐の剛毛,3
アロイＳメイル,0,1,5,1,5,99,0,40,102,-1,0,-1,-1,0,研ぎ師,2,達人,2,風圧,1,,,,,ユニオン鉱石,2,カブレライト鉱石,2,マカライト鉱石,7,鉄鉱石,10
アロイＳレジスト,0,2,5,1,5,99,0,20,51,-1,0,-1,-1,0,装填速度,2,達人,2,風圧,1,,,,,ユニオン鉱石,2,カブレライト鉱石,2,マカライト鉱石,7,鉄鉱石,10
アロイＲメイル,0,1,5,1,6,99,0,36,98,-1,0,-1,-1,0,研ぎ師,4,匠,-2,,,,,,,獰猛化狩猟の証Ⅰ,1,ユニオン鉱石,5,雷狼竜の堅殻,5,獰猛化素材(上位pts),5
アロイＲレジスト,0,2,5,1,6,99,0,18,49,-1,0,-1,-1,0,装填速度,4,反動,-2,,,,,,,獰猛化狩猟の証Ⅰ,1,ユニオン鉱石,5,雷狼竜の堅殻,5,獰猛化素材(上位pts),5
バトルＳメイル,0,1,5,2,5,99,0,44,106,1,-1,-1,0,0,盗み無効,3,ガード性能,2,,,,,,,マレコガネ,4,翼蛇竜の上皮,2,ファンゴの上毛皮,5,ドラグライト鉱石,4
バトルＳレジスト,0,2,5,2,5,99,0,22,53,2,-1,-1,0,0,盗み無効,3,反動,2,,,,,,,マレコガネ,4,翼蛇竜の上皮,2,ファンゴの上毛皮,5,ドラグライト鉱石,4
インゴットＳメイル,0,1,5,1,5,99,0,48,110,-1,-1,1,0,0,風圧,4,氷属性攻撃,2,運気,-2,,,,,獄炎石,1,カブレライト鉱石,3,ドラグライト鉱石,5,鳥竜玉,2
インゴットＳレジスト,0,2,5,1,5,99,0,24,55,-1,-1,2,0,0,風圧,4,氷属性攻撃,2,運気,-2,,,,,獄炎石,1,カブレライト鉱石,3,ドラグライト鉱石,5,鳥竜玉,2
インゴットＲメイル,0,1,5,0,6,99,0,44,106,-1,-1,1,0,0,氷属性攻撃,5,,,,,,,,,獰猛な竜骨,1,獄炎石,4,斬竜の堅殻,4,獰猛化素材(上位pts),5
インゴットＲレジスト,0,2,5,0,6,99,0,22,53,-1,-1,2,0,0,氷属性攻撃,5,,,,,,,,,獰猛な竜骨,1,獄炎石,4,斬竜の堅殻,4,獰猛化素材(上位pts),5
ハイメタＳメイル,0,1,5,1,5,99,0,46,108,0,-1,2,-1,0,雷耐性,4,聴覚保護,1,,,,,,,ユニオン鉱石,5,ライトクリスタル,1,ランポスの上皮,3,マカライト鉱石,12
ハイメタＳレジスト,0,2,5,1,5,99,0,23,54,0,-1,3,-1,0,雷耐性,4,聴覚保護,1,,,,,,,ユニオン鉱石,5,ライトクリスタル,1,ランポスの上皮,3,マカライト鉱石,12
ハイメタＵメイル,0,1,5,0,5,99,0,42,104,0,-1,2,-1,0,抜刀会心,3,達人,-3,,,,,,,爆鎚竜の堅殻,2,カブレライト鉱石,2,黒真珠,2,鬼蛙の堅殻,4
ハイメタＵレジスト,0,2,5,0,5,99,0,21,52,0,-1,3,-1,0,重撃弾強化,3,達人,-3,,,,,,,爆鎚竜の堅殻,2,カブレライト鉱石,2,黒真珠,2,鬼蛙の堅殻,4
キングロブスタシェル,0,1,5,0,5,99,0,48,110,-1,4,-1,-1,-1,泡沫,2,節食,2,雷耐性,-3,,,,,エビの大殻,1,エビの小殻,3,水竜の上ヒレ,2,砂竜の上鱗,4
キングロブスタスキン,0,2,5,0,5,99,0,24,55,-1,5,-1,-1,-1,泡沫,2,節食,2,雷耐性,-3,,,,,エビの大殻,1,エビの小殻,3,水竜の上ヒレ,2,砂竜の上鱗,4
オウビートＳペット,1,1,5,2,5,99,0,50,112,2,-2,2,-2,3,体術,2,スタミナ,-1,,,,,,,マレコガネ,2,オオツノアゲハ,3,キラビートル,8,猛毒袋,3
オウビートＳペクトス,1,2,5,2,5,99,0,25,56,3,-2,2,-2,4,体術,2,スタミナ,-1,,,,,,,マレコガネ,2,オオツノアゲハ,3,キラビートル,8,猛毒袋,3
パピメルＳペット,2,1,5,2,5,99,0,50,112,2,-2,2,-2,3,体術,2,スタミナ,-1,,,,,,,マレコガネ,2,オオツノアゲハ,3,キラビートル,8,猛毒袋,3
パピメルＳペクトス,2,2,5,2,5,99,0,25,56,3,-2,2,-2,4,体術,2,スタミナ,-1,,,,,,,マレコガネ,2,オオツノアゲハ,3,キラビートル,8,猛毒袋,3
デスギアＳムスケル,0,1,5,2,5,99,0,48,110,2,1,1,-1,0,龍属性攻撃,3,,,,,,,,,禍々しい闇布,1,禍々しい布,2,雪獅子の鋭牙,4,古龍骨,3
デスギアＳケミュート,0,2,5,2,5,99,0,24,55,3,1,1,-1,0,龍属性攻撃,3,,,,,,,,,禍々しい闇布,1,禍々しい布,2,雪獅子の鋭牙,4,古龍骨,3
デスギアＲムスケル,0,1,5,0,7,99,0,44,106,2,1,1,-1,0,属性会心,4,攻撃,-2,,,,,,,獰猛な鋭牙,1,禍々しい闇布,1,千刃竜の刻爪,4,獰猛化素材(上位pts),8
デスギアＲケミュート,0,2,5,0,7,99,0,22,53,3,1,1,-1,0,属性会心,4,攻撃,-2,,,,,,,獰猛な鋭牙,1,禍々しい闇布,1,千刃竜の刻爪,4,獰猛化素材(上位pts),8
ヴァイクＳメイル,0,1,5,0,5,99,0,46,108,0,3,-2,-1,0,水属性攻撃,2,斬れ味,2,,,,,,,ユニオン鉱石,2,ヨロイシダイ,2,溶岩竜の上ヒレ,3,古代魚,2
ヴァイクＳレジスト,0,2,5,0,5,99,0,23,54,0,4,-2,-1,0,水属性攻撃,2,弾薬節約,1,,,,,,,ユニオン鉱石,2,ヨロイシダイ,2,溶岩竜の上ヒレ,3,古代魚,2
ロワーガＳペット,1,1,5,1,5,99,0,48,110,-2,0,3,-2,2,達人,2,会心強化,1,攻撃,-2,,,,,マレコガネ,2,オオクワアゲハ,3,ランゴスタの堅殻,5,不死虫,10
ロワーガＳペクトス,1,2,5,1,5,99,0,24,55,-2,0,3,-2,3,達人,2,会心強化,1,攻撃,-2,,,,,マレコガネ,2,オオクワアゲハ,3,ランゴスタの堅殻,5,不死虫,10
ファルメルＳペット,2,1,5,1,5,99,0,48,110,-2,0,3,-2,2,達人,2,会心強化,1,攻撃,-2,,,,,マレコガネ,2,オオクワアゲハ,3,ランゴスタの堅殻,5,不死虫,10
ファルメルＳペクトス,2,2,5,1,5,99,0,24,55,-2,0,3,-2,3,達人,2,会心強化,1,攻撃,-2,,,,,マレコガネ,2,オオクワアゲハ,3,ランゴスタの堅殻,5,不死虫,10
パティシエスーツ,0,1,5,0,5,99,0,44,106,2,0,0,2,-2,炎熱適応,2,効果持続,2,腹減り,-3,,,,,マレコガネ,2,ビストロチケット,2,白兎獣の堅腹甲,2,お食事券,2
パティシエベスト,0,2,5,0,5,99,0,22,53,4,0,0,2,-2,炎熱適応,2,効果持続,2,腹減り,-3,,,,,マレコガネ,2,ビストロチケット,2,白兎獣の堅腹甲,2,お食事券,2
スカルダＳペット,1,1,5,0,5,99,0,48,110,3,-1,-1,-1,3,本気,3,,,,,,,,,オオ毒クモリ,1,毒クモリ,2,ランゴスタの薄羽,3,猛毒袋,4
スカルダＳペクトス,1,2,5,0,5,99,0,24,55,4,-1,-1,-1,3,本気,3,,,,,,,,,オオ毒クモリ,1,毒クモリ,2,ランゴスタの薄羽,3,猛毒袋,4
スパイオＳペット,2,1,5,0,5,99,0,48,110,3,-1,-1,-1,3,本気,3,,,,,,,,,オオ毒クモリ,1,毒クモリ,2,ランゴスタの薄羽,3,猛毒袋,4
スパイオＳペクトス,2,2,5,0,5,99,0,24,55,4,-1,-1,-1,3,本気,3,,,,,,,,,オオ毒クモリ,1,毒クモリ,2,ランゴスタの薄羽,3,猛毒袋,4
ホロロＳメイル,0,1,5,0,5,99,0,44,106,-2,-2,1,1,0,観察眼,3,痛撃,2,睡眠,1,,,,,夜鳥の翼,4,夜鳥の上羽鱗,3,ドラグライト鉱石,5,垂皮竜の上皮,6
ホロロＳレジスト,0,2,5,0,5,99,0,22,53,-1,-2,1,1,0,観察眼,3,痛撃,2,睡眠,1,,,,,夜鳥の翼,4,夜鳥の上羽鱗,3,ドラグライト鉱石,5,垂皮竜の上皮,6
ザボアメイル,0,1,5,0,5,99,0,46,108,-2,3,-4,4,0,ガード性能,4,寒冷適応,1,火耐性,-3,,,,,化け鮫の上ヒレ,2,化け鮫の上鱗,2,大きな骨,3,カワズの殿油,1
ザボアレジスト,0,2,5,0,5,99,0,23,54,-2,3,-4,5,0,反動,4,寒冷適応,1,火耐性,-3,,,,,化け鮫の上ヒレ,2,化け鮫の上鱗,2,大きな骨,3,カワズの殿油,1
フルフルＳメイル,0,1,5,0,5,99,0,50,112,-4,1,4,2,1,回復量,3,回復速度,3,,,,,,,真珠色の柔皮,3,電撃袋,2,モンスターの濃汁,4,生命の粉塵,3
フルフルＳレジスト,0,2,5,0,5,99,0,25,56,-4,1,5,2,1,回復量,3,回復速度,2,,,,,,,真珠色の柔皮,3,電撃袋,2,モンスターの濃汁,4,生命の粉塵,3
フルフルＲメイル,0,1,5,0,6,99,0,46,108,-4,1,4,2,1,回復速度,5,調合成功率,-2,,,,,,,獰猛化白柔皮,1,真珠色の柔皮,5,獰猛な電気袋,1,フルフル素材(pts),8
フルフルＲレジスト,0,2,5,0,6,99,0,23,54,-4,1,5,2,1,回復速度,5,調合成功率,-2,,,,,,,獰猛化白柔皮,1,真珠色の柔皮,5,獰猛な電気袋,1,フルフル素材(pts),8
レイアＳメイル,0,1,5,0,5,99,0,50,112,3,0,-2,0,-3,体力,3,回復量,2,回復速度,-3,,,,,雌火竜の上鱗,4,雌火竜の翼膜,4,雌火竜の上棘,1,紅蓮石,2
レイアＳレジスト,0,2,5,0,5,99,0,25,56,4,0,-2,0,-3,体力,3,回復量,2,回復速度,-3,,,,,雌火竜の上鱗,4,雌火竜の翼膜,4,雌火竜の上棘,1,紅蓮石,2
EXレイアメイル,0,1,5,0,8,6,1,54,116,3,0,-2,0,-3,回復量,2,野草知識,2,気配,-2,,,,,EX火竜チケット,1,雌火竜の上鱗,5,雌火竜の棘,3,ユニオン鉱石,4
EXレイアレジスト,0,2,5,0,8,6,1,27,58,4,0,-2,0,-3,回復量,2,野草知識,2,気配,-2,,,,,EX火竜チケット,1,雌火竜の上鱗,5,雌火竜の棘,3,ユニオン鉱石,4
レイアＲメイル,0,1,5,2,6,99,0,46,108,3,0,-2,0,-3,体力,3,,,,,,,,,獰猛化雌火竜鱗,1,雌火竜の上鱗,5,獰猛な火炎袋,1,雌火竜素材(pts),8
レイアＲレジスト,0,2,5,2,6,99,0,23,54,4,0,-2,0,-3,体力,2,,,,,,,,,獰猛化雌火竜鱗,1,雌火竜の上鱗,5,獰猛な火炎袋,1,雌火竜素材(pts),8
ハプルＳメイル,0,1,5,0,5,99,0,50,112,2,0,-1,-3,1,抜刀減気,3,食事,3,,,,,,,潜口竜の上皮,4,潜口竜の堅殻,4,極彩色の体液,3,イーオスの上皮,5
ハプルＳレジスト,0,2,5,0,5,99,0,25,56,3,0,-1,-3,1,装填速度,3,食事,3,,,,,,,潜口竜の上皮,4,潜口竜の堅殻,4,極彩色の体液,3,イーオスの上皮,5
ガノスメイル,0,1,5,0,5,99,0,52,114,-2,4,-4,2,1,乗り,3,跳躍,2,捕獲,2,,,,,水竜の上鱗,4,水竜の鋭牙,2,イーオスの上皮,2,モンスターの濃汁,2
ガノスレジスト,0,2,5,0,5,99,0,26,57,-2,5,-4,2,1,乗り,3,跳躍,2,捕獲,2,,,,,水竜の上鱗,4,水竜の鋭牙,2,イーオスの上皮,2,モンスターの濃汁,2
ブランゴＳメイル,0,1,5,1,5,99,0,50,112,-4,1,0,4,0,体術,4,納刀,1,,,,,,,雪獅子の剛毛,3,黒狼鳥のたてがみ,2,ギアノスの上皮,4,ランポスの上皮,4
ブランゴＳレジスト,0,2,5,1,5,99,0,25,56,-4,1,0,5,0,体術,4,納刀,1,,,,,,,雪獅子の剛毛,3,黒狼鳥のたてがみ,2,ギアノスの上皮,4,ランポスの上皮,4
EXブランゴメイル,0,1,5,1,7,99,0,54,116,-4,1,0,4,0,体術,4,スタミナ,-2,,,,,,,七色たんぽぽ,1,雪獅子の剛毛,3,雌火竜の上鱗,2,ゲネポスの上皮,5
EXブランゴレジスト,0,2,5,1,7,99,0,27,58,-4,1,0,5,0,体術,4,スタミナ,-2,,,,,,,七色たんぽぽ,1,雪獅子の剛毛,3,雌火竜の上鱗,2,ゲネポスの上皮,5
ラヴァメイル,0,1,5,1,5,99,0,56,118,4,-4,0,0,1,窮地,2,根性,1,,,,,,,溶岩竜の堅殻,4,溶岩竜の上ヒレ,3,爆炎袋,2,ユニオン鉱石,2
ラヴァレジスト,0,2,5,1,5,99,0,28,59,5,-4,0,0,1,窮地,2,根性,1,,,,,,,溶岩竜の堅殻,4,溶岩竜の上ヒレ,3,爆炎袋,2,ユニオン鉱石,2
EXラヴァメイル,0,1,5,1,8,99,0,60,122,4,-4,0,0,1,窮地,2,逆境,1,,,,,,,EX溶岩竜チケット,1,溶岩竜の上鱗,5,溶岩竜の鋭牙,5,紅蓮石,4
EXラヴァレジスト,0,2,5,1,8,99,0,30,61,5,-4,0,0,1,窮地,2,逆境,1,,,,,,,EX溶岩竜チケット,1,溶岩竜の上鱗,5,溶岩竜の鋭牙,5,紅蓮石,4
ギザミＳメイル,0,1,5,0,5,99,0,48,110,1,2,-1,-1,0,達人,3,斬れ味,2,,,,,,,鎌蟹の堅殻,3,鎌蟹の小殻,6,カブレライト鉱石,4,マレコガネ,4
ギザミＳレジスト,0,2,5,0,5,99,0,24,55,2,2,-1,-1,0,達人,3,弾薬節約,2,,,,,,,鎌蟹の堅殻,3,鎌蟹の小殻,6,カブレライト鉱石,4,マレコガネ,4
EXギザミメイル,0,1,5,0,7,99,0,52,114,1,2,-1,-1,0,匠,2,達人,2,雷耐性,-2,,,,,七色たんぽぽ,1,鎌蟹の堅殻,4,鎌蟹の小殻,6,鋼の龍鱗,2
EXギザミレジスト,0,2,5,0,7,99,0,26,57,2,2,-1,-1,0,通常弾強化,2,達人,2,雷耐性,-2,,,,,七色たんぽぽ,1,鎌蟹の堅殻,4,鎌蟹の小殻,6,鋼の龍鱗,2
ギザミＲメイル,0,1,5,1,6,99,0,44,106,1,2,-1,-1,0,斬れ味,3,達人,2,匠,1,,,,,獰猛化鎌蟹殻,1,鎌蟹の堅殻,5,獰猛な竜骨,1,鎌蟹素材(pts),8
ギザミＲレジスト,0,2,5,1,6,99,0,22,53,2,2,-1,-1,0,弾薬節約,3,達人,2,通常弾強化,1,,,,,獰猛化鎌蟹殻,1,鎌蟹の堅殻,5,獰猛な竜骨,1,鎌蟹素材(pts),8
ガララＳメイル,0,1,5,1,5,99,0,56,118,1,-1,0,-3,1,聴覚保護,3,麻痺,1,捕獲,1,,,,,絞蛇竜の上鳴甲,2,絞蛇竜の上皮,3,絞蛇竜の甲殻,5,ゲネポスの上皮,3
ガララＳレジスト,0,2,5,1,5,99,0,28,59,1,-1,1,-3,1,聴覚保護,3,麻痺,1,捕獲,1,,,,,絞蛇竜の上鳴甲,2,絞蛇竜の上皮,3,絞蛇竜の甲殻,5,ゲネポスの上皮,3
ナルガＳメイル,0,1,5,0,5,99,0,40,102,-2,1,-3,1,1,達人,3,回避距離,2,回避性能,1,,,,,迅竜の上鱗,4,迅竜の鋭牙,5,モンスターの濃汁,4,王族カナブン,6
ナルガＳレジスト,0,2,5,0,5,99,0,20,51,-2,1,-2,1,1,達人,3,回避距離,2,回避性能,1,,,,,迅竜の上鱗,4,迅竜の鋭牙,5,モンスターの濃汁,4,王族カナブン,6
ガルルガＳメイル,0,1,5,0,5,99,0,56,118,2,-1,2,0,0,剣術,3,聴覚保護,2,採取,-3,,,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,黒狼鳥の翼,4,ゲネポスの大尖牙,2
ガルルガＳレジスト,0,2,5,0,5,99,0,28,59,3,-1,2,0,0,変則射撃,3,聴覚保護,2,採取,-3,,,,,黒狼鳥の上鱗,4,黒狼鳥の堅殻,4,黒狼鳥の翼,4,ゲネポスの大尖牙,2
ガンキンＳメイル,0,1,5,0,5,99,0,64,126,3,-4,0,-1,-2,抜刀減気,4,防御,1,,,,,,,爆鎚竜の堅殻,5,爆鎚竜の顎,3,爆鎚竜の鱗,6,獄炎石,3
ガンキンＳレジスト,0,2,5,0,5,99,0,32,63,4,-4,0,-1,-2,散弾強化,4,防御,1,,,,,,,爆鎚竜の堅殻,5,爆鎚竜の顎,3,爆鎚竜の鱗,6,獄炎石,3
クロオビＳメイル,0,1,5,0,5,99,0,50,112,3,3,3,3,3,会心強化,3,本気,2,,,,,,,タツジンチケット,1,ガノスコイン,2,マレコガネ,1,,
クロオビＳレジスト,0,2,5,0,5,99,0,25,56,3,3,3,3,4,会心強化,3,本気,2,,,,,,,タツジンチケット,1,ガノスコイン,2,マレコガネ,1,,
ガーディアンスーツ,1,1,5,0,5,6,1,50,112,0,0,0,0,0,ガード性能,3,研ぎ師,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,海竜の鱗,3,鎌蟹の堅殻,4
ガーディアンベスト,1,2,5,0,5,6,1,25,56,0,0,0,0,0,ガード性能,3,装填速度,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,海竜の鱗,3,鎌蟹の堅殻,4
ガーディアンＵスーツ,1,1,5,0,5,6,1,54,116,0,0,0,0,0,ガード性能,3,砲術,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,火竜の鱗,3,鎌蟹の堅殻,4
ガーディアンＵベスト,1,2,5,0,5,6,1,27,58,0,0,0,0,0,ガード性能,3,反動,2,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,火竜の鱗,3,鎌蟹の堅殻,4
スカラースーツ,2,1,5,0,5,99,0,48,110,0,0,0,0,0,回避性能,3,笛,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,潜口竜の堅殻,4,カブレライト鉱石,5
スカラーベスト,2,2,5,0,5,99,0,24,55,0,0,0,0,0,回避性能,3,精密射撃,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,潜口竜の堅殻,4,カブレライト鉱石,5
セイラースーツ,2,1,5,0,5,99,0,48,110,0,0,0,0,0,回避性能,3,溜め短縮,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,真珠色の柔皮,4,海竜の皮,5
セイラーベスト,2,2,5,0,5,99,0,24,55,0,0,0,0,0,回避性能,3,溜め短縮,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,真珠色の柔皮,4,海竜の皮,5
高級ユアミスガタ,0,0,5,1,5,99,0,15,46,-2,-2,-2,-2,0,泡沫,3,剥ぎ取り,2,,,,,,,雪獅子の剛毛,2,足湯チケット,1,ブランゴの剛毛,2,希望の証,2
ホクシン【上衣】,0,1,5,0,5,99,0,52,114,-2,4,-2,3,2,北辰納豆流,2,攻撃,-2,,,,,,,ココットチケット,1,交易チケット,1,化け鮫の上皮,3,泡狐竜の錦ヒレ,3
カイエン【上衣】,0,2,5,0,5,99,0,26,57,-2,5,-2,3,2,北辰納豆流,2,攻撃,-3,,,,,,,ココットチケット,1,交易チケット,1,化け鮫の上皮,3,泡狐竜の錦ヒレ,3
ブレイブＳメイル,0,1,6,1,7,6,1,48,110,0,0,0,0,0,乗り,3,闘魂,2,,,,,,,ベルナチケット,1,勇気の証Ｇ,1,上質な毛皮,2,ランポスの上皮,8
ブレイブＳレジスト,0,2,6,1,7,6,1,24,55,1,1,1,1,1,乗り,3,闘魂,2,,,,,,,ベルナチケット,1,勇気の証Ｇ,1,上質な毛皮,2,ランポスの上皮,8
ドーベルメイル,0,1,6,1,6,99,0,54,116,-2,0,0,0,4,気絶,3,属性耐性,2,,,,,,,堅竜骨,2,いにしえの龍骨,2,斬竜の鋭牙,2,竜骨【小】,15
