#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ファンゴＳヘルム,0,0,4,1,4,99,0,36,98,0,2,-2,1,0,攻撃,3,底力,3,加護,-3,,,,,大猪の大牙,4,ファンゴの上毛皮,4,ファンゴの頭,3,黒狼鳥のたてがみ,3
ファンゴＳキャップ,0,0,4,1,4,99,0,18,49,0,3,-2,1,0,攻撃,4,底力,3,加護,-3,,,,,大猪の大牙,4,ファンゴの上毛皮,4,ファンゴの頭,3,黒狼鳥のたてがみ,3
ファンゴＳフェイク,0,0,4,0,4,99,0,20,51,0,4,-2,0,0,底力,8,加護,-3,,,,,,,ファンゴの上毛皮,5,ファンゴの頭,3,大猪の大牙,3,堅牢な骨,3
アシラＳヘルム,0,0,4,2,4,99,0,38,100,-2,0,-2,0,0,体術,3,,,,,,,,,青熊獣の堅殻,3,堅牢な骨,2,青熊獣の毛,3,ドスヘラクレス,3
アシラＳキャップ,0,0,4,2,4,99,0,19,50,-2,0,-2,0,0,体術,4,,,,,,,,,青熊獣の堅殻,3,堅牢な骨,2,青熊獣の毛,3,ドスヘラクレス,3
ガレオスＳヘルム,0,0,4,1,4,99,0,42,104,2,0,0,-3,0,耐暑,2,火耐性,2,水属性攻撃,2,,,,,砂竜の上ヒレ,3,砂竜の上鱗,2,砂竜の鋭牙,3,マカライト鉱石,10
ガレオスＳキャップ,0,0,4,1,4,99,0,21,52,2,0,0,-3,0,水属性攻撃,3,耐暑,2,火耐性,2,,,,,砂竜の上ヒレ,3,砂竜の上鱗,2,砂竜の鋭牙,3,マカライト鉱石,10
EXガレオスヘルム,0,0,4,0,5,99,0,46,108,2,0,0,-3,0,水属性攻撃,3,睡眠,2,耐震,2,,,,,虹色鉱石,1,砂竜の上鱗,4,古代魚,1,鉄鉱石,25
EXガレオスキャップ,0,0,4,0,5,99,0,23,54,2,0,0,-3,0,睡眠,3,水属性攻撃,3,耐震,2,,,,,虹色鉱石,1,砂竜の上鱗,4,古代魚,1,鉄鉱石,25
クックＳヘルム,0,0,4,0,4,99,0,44,106,3,-1,0,-3,0,攻撃,3,火属性攻撃,2,防御,-3,,,,,怪鳥の地獄耳,1,怪鳥の堅殻,2,怪鳥の翼膜,1,上質な鳥竜骨,4
クックＳキャップ,0,0,4,0,4,99,0,22,53,4,-1,0,-3,0,攻撃,3,火属性攻撃,3,防御,-3,,,,,怪鳥の地獄耳,1,怪鳥の堅殻,2,怪鳥の翼膜,1,上質な鳥竜骨,4
ケチャヘルム,0,0,4,0,4,99,0,44,106,-2,2,-1,0,1,気力回復,4,体術,2,スタミナ,-1,,,,,奇猿狐の剛毛,3,奇猿狐の堅長骨,3,堅牢な骨,1,上質な毛皮,2
ケチャキャップ,0,0,4,0,4,99,0,22,53,-2,3,-1,0,1,気力回復,5,体術,2,スタミナ,-1,,,,,奇猿狐の剛毛,3,奇猿狐の堅長骨,3,堅牢な骨,1,上質な毛皮,2
ウルクＳヘルム,0,0,4,1,4,99,0,40,102,-3,1,0,3,0,跳躍,3,回避性能,2,体力,-2,,,,,白兎獣の大耳,2,堅牢な骨,2,ギアノスの上皮,5,ノヴァクリスタル,2
ウルクＳキャップ,0,0,4,1,4,99,0,20,51,-3,1,0,4,0,跳躍,4,回避性能,2,体力,-2,,,,,白兎獣の大耳,2,堅牢な骨,2,ギアノスの上皮,5,ノヴァクリスタル,2
ゲリョスＳヘルム,0,0,4,0,4,99,0,46,108,-3,1,4,-1,0,毒,3,スタミナ,1,腹減り,-2,,,,,ゴム質の上皮,4,毒怪鳥の頭,1,モンスターの濃汁,3,ゲネポスの大尖牙,2
ゲリョスＳキャップ,0,0,4,0,4,99,0,23,54,-3,1,5,-1,0,毒,4,スタミナ,1,腹減り,-2,,,,,ゴム質の上皮,4,毒怪鳥の頭,1,モンスターの濃汁,3,ゲネポスの大尖牙,2
ゲリョスＲヘルム,0,0,4,0,6,99,0,42,104,-3,1,4,-1,0,毒,7,気絶,1,,,,,,,獰猛化毒怪鳥皮,1,ゴム質の上皮,5,猛毒袋,5,毒怪鳥素材(pts),8
ゲリョスＲキャップ,0,0,4,0,6,99,0,21,52,-3,1,5,-1,0,毒,7,気絶,2,,,,,,,獰猛化毒怪鳥皮,1,ゴム質の上皮,5,猛毒袋,5,毒怪鳥素材(pts),8
カブラＳヘルム,0,0,4,0,4,99,0,46,108,2,-3,-1,0,1,抜刀減気,3,耐震,2,睡眠,-3,,,,,鬼蛙の巨大牙,2,鬼蛙の堅殻,3,厳めしい頭骨,2,ドスヘラクレス,5
カブラＳキャップ,0,0,4,0,4,99,0,23,54,3,-3,-1,0,1,耐震,3,射法,3,睡眠,-3,,,,,鬼蛙の巨大牙,2,鬼蛙の堅殻,3,厳めしい頭骨,2,ドスヘラクレス,5
ザザミＳヘルム,0,0,4,0,4,99,0,48,110,-1,3,-3,0,1,防御,3,ガード性能,3,体術,-2,,,,,盾蟹の尖爪,1,盾蟹の堅殻,2,カブレライト鉱石,3,朽ちた真紅の角,3
ザザミＳキャップ,0,0,4,0,4,99,0,24,55,-1,4,-3,0,1,防御,3,反動,3,装填速度,-2,,,,,盾蟹の尖爪,1,盾蟹の堅殻,2,カブレライト鉱石,3,朽ちた真紅の角,3
EXザザミヘルム,0,0,4,1,7,99,0,52,114,-1,3,-3,0,1,ガード強化,3,窮地,1,スタミナ,-2,,,,,七色たんぽぽ,1,盾蟹の堅殻,4,朽ちた真紅の角,2,ゲネポスの大尖牙,3
EXザザミキャップ,0,0,4,1,7,99,0,26,57,-1,4,-3,0,1,強撃瓶追加,3,窮地,1,達人,-2,,,,,七色たんぽぽ,1,盾蟹の堅殻,4,朽ちた真紅の角,2,ゲネポスの大尖牙,3
ザザミＲヘルム,0,0,4,0,8,6,1,44,106,-1,3,-3,0,1,防御,5,攻撃,-4,,,,,,,獰猛化盾蟹殻,1,盾蟹の尖爪,4,朽ちた真紅の角,5,盾蟹素材(pts),8
ザザミＲキャップ,0,0,4,0,8,6,1,22,53,-1,4,-3,0,1,防御,6,攻撃,-4,,,,,,,獰猛化盾蟹殻,1,盾蟹の尖爪,4,朽ちた真紅の角,5,盾蟹素材(pts),8
ラングロＳヘルム,0,0,4,0,5,99,0,46,108,2,-3,0,-1,1,溜め短縮,4,細菌学,2,気力回復,-2,,,,,赤甲獣の尖爪,3,赤甲獣の堅殻,3,モンスターの濃汁,3,紅蓮石,2
ラングロＳキャップ,0,0,4,0,5,99,0,23,54,3,-3,0,-1,1,溜め短縮,4,細菌学,3,気力回復,-2,,,,,赤甲獣の尖爪,3,赤甲獣の堅殻,3,モンスターの濃汁,3,紅蓮石,2
ルドロスＳヘルム,0,0,4,1,4,99,0,46,108,-3,4,-1,0,0,スタミナ,3,気力回復,1,回避性能,-2,,,,,高級なトサカ,2,水獣の上鱗,3,水獣の尻尾,1,大水袋,2
ルドロスＳキャップ,0,0,4,1,4,99,0,23,54,-3,5,-1,0,0,スタミナ,3,気力回復,2,回避性能,-2,,,,,高級なトサカ,2,水獣の上鱗,3,水獣の尻尾,1,大水袋,2
ルドロスＲヘルム,0,0,4,0,6,99,0,42,104,-3,4,-1,0,0,気力回復,3,回避性能,-3,,,,,,,獰猛化水獣鱗,1,水獣の上鱗,5,獰猛な水袋,1,水獣素材(pts),8
ルドロスＲキャップ,0,0,4,0,6,99,0,21,52,-3,5,-1,0,0,気力回復,4,回避性能,-3,,,,,,,獰猛化水獣鱗,1,水獣の上鱗,5,獰猛な水袋,1,水獣素材(pts),8
エコールフード,2,0,4,0,4,99,0,44,106,0,0,0,0,0,千里眼,4,狂撃耐性,1,食事,-2,,,,,ベルナチケット,1,上質な毛皮,2,純白の龍鱗,5,奇猿狐の剛毛,3
エコールキャップ,2,0,4,0,4,99,0,22,53,0,0,0,0,0,千里眼,4,狂撃耐性,2,食事,-2,,,,,ベルナチケット,1,上質な毛皮,2,純白の龍鱗,5,奇猿狐の剛毛,3
アロイＳヘルム,0,0,5,0,5,99,0,40,102,-1,0,-1,-1,0,風圧,3,研ぎ師,3,達人,3,,,,,ユニオン鉱石,1,カブレライト鉱石,3,ドラグライト鉱石,5,円盤石,3
アロイＳキャップ,0,0,5,0,5,99,0,20,51,-1,0,-1,-1,0,風圧,3,装填速度,3,達人,3,,,,,ユニオン鉱石,1,カブレライト鉱石,3,ドラグライト鉱石,5,円盤石,3
アロイＲヘルム,0,0,5,0,6,99,0,36,98,-1,0,-1,-1,0,達人,6,,,,,,,,,獰猛化狩猟の証Ⅰ,1,ユニオン鉱石,5,海竜の上鱗,5,獰猛化素材(上位pts),5
アロイＲキャップ,0,0,5,0,6,99,0,18,49,-1,0,-1,-1,0,達人,7,,,,,,,,,獰猛化狩猟の証Ⅰ,1,ユニオン鉱石,5,海竜の上鱗,5,獰猛化素材(上位pts),5
バトルＳヘルム,0,0,5,1,5,99,0,44,106,1,-1,-1,0,0,盗み無効,2,攻撃,2,,,,,,,ユニオン鉱石,4,翼蛇竜の上皮,2,盾虫の堅殻,4,上竜骨,2
バトルＳキャップ,0,0,5,1,5,99,0,22,53,2,-1,-1,0,0,攻撃,3,盗み無効,2,,,,,,,ユニオン鉱石,4,翼蛇竜の上皮,2,盾虫の堅殻,4,上竜骨,2
インゴットＳヘルム,0,0,5,1,5,99,0,48,110,-1,-1,1,0,0,氷属性攻撃,4,,,,,,,,,獄炎石,2,ノヴァクリスタル,1,ドラグライト鉱石,3,竜玉,1
インゴットＳキャップ,0,0,5,1,5,99,0,24,55,-1,-1,2,0,0,氷属性攻撃,5,,,,,,,,,獄炎石,2,ノヴァクリスタル,1,ドラグライト鉱石,3,竜玉,1
インゴットＲヘルム,0,0,5,0,6,99,0,44,106,-1,-1,1,0,0,風圧,4,運気,-2,,,,,,,獰猛な牙,1,獄炎石,4,爆鎚竜の上鱗,5,獰猛化素材(上位pts),5
インゴットＲキャップ,0,0,5,0,6,99,0,22,53,-1,-1,2,0,0,風圧,5,運気,-2,,,,,,,獰猛な牙,1,獄炎石,4,爆鎚竜の上鱗,5,獰猛化素材(上位pts),5
ハイメタＳヘルム,0,0,5,1,5,99,0,46,108,0,-1,2,-1,0,聴覚保護,3,雷耐性,2,加護,-3,,,,,ユニオン鉱石,5,ノヴァクリスタル,1,王族カナブン,2,溶岩塊,2
ハイメタＳキャップ,0,0,5,0,5,99,0,23,54,0,-1,3,-1,0,聴覚保護,4,雷耐性,2,加護,-3,,,,,ユニオン鉱石,5,ノヴァクリスタル,1,王族カナブン,2,溶岩塊,2
ハイメタＵヘルム,0,0,5,0,5,99,0,42,104,0,-1,2,-1,0,聴覚保護,6,加護,-3,,,,,,,溶岩竜の上鱗,2,カブレライト鉱石,2,キラビートル,4,怪鳥の堅殻,4
ハイメタＵキャップ,0,0,5,0,5,99,0,21,52,0,-1,3,-1,0,聴覚保護,7,加護,-3,,,,,,,溶岩竜の上鱗,2,カブレライト鉱石,2,キラビートル,4,怪鳥の堅殻,4
キングロブスタヘルム,0,0,5,1,5,99,0,48,110,-1,4,-1,-1,-1,泡沫,2,節食,2,雷耐性,-3,,,,,エビの大殻,1,エビの小殻,3,水竜の上ヒレ,2,溶岩竜の鋭牙,4
Ｋ・ロブスタキャップ,0,0,5,1,5,99,0,24,55,-1,5,-1,-1,-1,節食,3,泡沫,2,雷耐性,-3,,,,,エビの大殻,1,エビの小殻,3,水竜の上ヒレ,2,溶岩竜の鋭牙,4
オウビートＳテスタ,1,0,5,1,5,99,0,50,112,2,-2,2,-2,3,攻撃,4,体術,2,スタミナ,-1,,,,,マレコガネ,3,オオツノアゲハ,2,超電雷光虫,5,爆炎袋,3
オウビートＳカプト,1,0,5,1,5,99,0,25,56,3,-2,2,-2,4,攻撃,4,体術,3,スタミナ,-1,,,,,マレコガネ,3,オオツノアゲハ,2,超電雷光虫,5,爆炎袋,3
パピメルＳテスタ,2,0,5,1,5,99,0,50,112,2,-2,2,-2,3,攻撃,4,体術,2,スタミナ,-1,,,,,マレコガネ,3,オオツノアゲハ,2,超電雷光虫,5,爆炎袋,3
パピメルＳカプト,2,0,5,1,5,99,0,25,56,3,-2,2,-2,4,攻撃,4,体術,3,スタミナ,-1,,,,,マレコガネ,3,オオツノアゲハ,2,超電雷光虫,5,爆炎袋,3
デスギアＳゲヒル,0,0,5,1,5,99,0,48,110,2,1,1,-1,0,狂撃耐性,2,龍属性攻撃,2,回避性能,-2,,,,,禍々しい闇布,1,禍々しい布,2,溶岩竜の鋭牙,4,古龍骨,3
デスギアＳゼレ,0,0,5,1,5,99,0,24,55,3,1,1,-1,0,狂撃耐性,3,龍属性攻撃,2,回避性能,-2,,,,,禍々しい闇布,1,禍々しい布,2,溶岩竜の鋭牙,4,古龍骨,3
デスギアＲゲヒル,0,0,5,0,7,99,0,44,106,2,1,1,-1,0,狂撃耐性,4,回避性能,-3,,,,,,,獰猛な鋭牙,1,禍々しい闇布,1,轟竜の尖爪,4,獰猛化素材(上位pts),8
デスギアＲゼレ,0,0,5,0,7,99,0,22,53,3,1,1,-1,0,狂撃耐性,5,回避性能,-3,,,,,,,獰猛な鋭牙,1,禍々しい闇布,1,轟竜の尖爪,4,獰猛化素材(上位pts),8
ヴァイクＳヘルム,0,0,5,2,5,99,0,46,108,0,3,-2,-1,0,水属性攻撃,2,斬れ味,2,,,,,,,ユニオン鉱石,2,ヨロイシダイ,2,水竜の上ヒレ,3,ドス大食いマグロ,2
ヴァイクＳキャップ,0,0,5,2,5,99,0,23,54,0,4,-2,-1,0,弾薬節約,3,水属性攻撃,2,,,,,,,ユニオン鉱石,2,ヨロイシダイ,2,水竜の上ヒレ,3,ドス大食いマグロ,2
ロワーガＳテスタ,1,0,5,0,5,99,0,48,110,-2,0,3,-2,2,達人,5,会心強化,2,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,徹甲虫の尖角,2,光蟲,10
ロワーガＳカプト,1,0,5,0,5,99,0,24,55,-2,0,3,-2,3,達人,6,会心強化,2,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,徹甲虫の尖角,2,光蟲,10
ファルメルＳテスタ,2,0,5,0,5,99,0,48,110,-2,0,3,-2,2,達人,5,会心強化,2,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,徹甲虫の尖角,2,光蟲,10
ファルメルＳカプト,2,0,5,0,5,99,0,24,55,-2,0,3,-2,3,達人,6,会心強化,2,攻撃,-2,,,,,マレコガネ,3,オオクワアゲハ,2,徹甲虫の尖角,2,光蟲,10
パティシエトック,0,0,5,1,5,99,0,44,106,2,0,0,2,-2,炎熱適応,2,効果持続,2,腹減り,-2,,,,,マレコガネ,2,ビストロチケット,2,ブランゴの剛毛,4,高級お食事券,1
パティシエキャップ,0,0,5,1,5,99,0,22,53,4,0,0,2,-2,効果持続,3,炎熱適応,2,腹減り,-2,,,,,マレコガネ,2,ビストロチケット,2,ブランゴの剛毛,4,高級お食事券,1
スカルダＳテスタ,1,0,5,1,5,99,0,48,110,3,-1,-1,-1,3,本気,2,特殊会心,1,攻撃,-1,,,,,オオ毒クモリ,1,毒クモリ,2,飛甲虫の堅殻,3,強力麻痺袋,4
スカルダＳカプト,1,0,5,1,5,99,0,24,55,4,-1,-1,-1,3,特殊会心,2,本気,2,攻撃,-1,,,,,オオ毒クモリ,1,毒クモリ,2,飛甲虫の堅殻,3,強力麻痺袋,4
スパイオＳテスタ,2,0,5,1,5,99,0,48,110,3,-1,-1,-1,3,本気,2,特殊会心,1,攻撃,-1,,,,,オオ毒クモリ,1,毒クモリ,2,飛甲虫の堅殻,3,強力麻痺袋,4
スパイオＳカプト,2,0,5,1,5,99,0,24,55,4,-1,-1,-1,3,特殊会心,2,本気,2,攻撃,-1,,,,,オオ毒クモリ,1,毒クモリ,2,飛甲虫の堅殻,3,強力麻痺袋,4
ホロロＳヘルム,0,0,5,0,5,99,0,44,106,-2,-2,1,1,0,睡眠,4,痛撃,2,観察眼,1,,,,,夜鳥の上羽鱗,4,夜鳥の耳,3,ノヴァクリスタル,2,跳狗竜の上鱗,6
ホロロＳキャップ,0,0,5,0,5,99,0,22,53,-1,-2,1,1,0,睡眠,4,痛撃,3,観察眼,1,,,,,夜鳥の上羽鱗,4,夜鳥の耳,3,ノヴァクリスタル,2,跳狗竜の上鱗,6
ザボアヘルム,0,0,5,1,5,99,0,46,108,-2,3,-4,4,0,ガード性能,3,寒冷適応,2,火耐性,-2,,,,,化け鮫の上鱗,2,化け鮫の上皮,4,化け鮫の鋸歯,2,肉厚な上皮,3
ザボアキャップ,0,0,5,1,5,99,0,23,54,-2,3,-4,5,0,反動,3,寒冷適応,2,火耐性,-2,,,,,化け鮫の上鱗,2,化け鮫の上皮,4,化け鮫の鋸歯,2,肉厚な上皮,3
フルフルＳヘルム,0,0,5,0,5,99,0,50,112,-4,1,4,2,1,回復速度,4,回復量,1,,,,,,,真珠色の柔皮,2,尖竜骨,2,ドラグライト鉱石,8,モンスターの濃汁,3
フルフルＳキャップ,0,0,5,0,5,99,0,25,56,-4,1,5,2,1,回復速度,5,回復量,1,,,,,,,真珠色の柔皮,2,尖竜骨,2,ドラグライト鉱石,8,モンスターの濃汁,3
フルフルＲヘルム,0,0,5,0,6,99,0,46,108,-4,1,4,2,1,回復量,4,調合成功率,-2,,,,,,,獰猛化白柔皮,1,真珠色の柔皮,5,電撃袋,5,フルフル素材(pts),8
フルフルＲキャップ,0,0,5,0,6,99,0,23,54,-4,1,5,2,1,回復量,5,調合成功率,-2,,,,,,,獰猛化白柔皮,1,真珠色の柔皮,5,電撃袋,5,フルフル素材(pts),8
レイアＳヘルム,0,0,5,1,5,99,0,50,112,3,0,-2,0,-3,体力,3,回復量,1,回復速度,-1,,,,,雌火竜の上棘,2,雌火竜の堅殻,4,雌火竜の鱗,4,爆炎袋,3
レイアＳキャップ,0,0,5,1,5,99,0,25,56,4,0,-2,0,-3,体力,3,回復量,2,回復速度,-1,,,,,雌火竜の上棘,2,雌火竜の堅殻,4,雌火竜の鱗,4,爆炎袋,3
EXレイアヘルム,0,0,5,1,8,6,1,54,116,3,0,-2,0,-3,野草知識,2,回復量,1,気配,-2,,,,,EX火竜チケット,1,雌火竜の上棘,3,火竜の骨髄,1,爆炎袋,2
EXレイアキャップ,0,0,5,1,8,6,1,27,58,4,0,-2,0,-3,回復量,2,野草知識,2,気配,-2,,,,,EX火竜チケット,1,雌火竜の上棘,3,火竜の骨髄,1,爆炎袋,2
レイアＲヘルム,0,0,5,1,6,99,0,46,108,3,0,-2,0,-3,体力,5,,,,,,,,,獰猛化雌火竜鱗,1,雌火竜の上鱗,5,雌火竜の上棘,3,雌火竜素材(pts),8
レイアＲキャップ,0,0,5,1,6,99,0,23,54,4,0,-2,0,-3,体力,6,,,,,,,,,獰猛化雌火竜鱗,1,雌火竜の上鱗,5,雌火竜の上棘,3,雌火竜素材(pts),8
ハプルＳヘルム,0,0,5,0,5,99,0,50,112,2,0,-1,-3,1,食事,4,,,,,,,,,潜口竜の堅殻,4,潜口竜の頭殻,4,潜口竜の上皮,2,イーオスの上鱗,5
ハプルＳキャップ,0,0,5,1,5,99,0,25,56,3,0,-1,-3,1,食事,4,,,,,,,,,潜口竜の堅殻,4,潜口竜の頭殻,4,潜口竜の上皮,2,イーオスの上鱗,5
ガノスヘルム,0,0,5,0,5,99,0,52,114,-2,4,-4,2,1,捕獲,3,乗り,2,跳躍,2,,,,,水竜の上鱗,4,砂竜の上鱗,3,バクレツアロワナ,3,モンスターの濃汁,2
ガノスキャップ,0,0,5,0,5,99,0,26,57,-2,5,-4,2,1,乗り,3,捕獲,3,跳躍,2,,,,,水竜の上鱗,4,砂竜の上鱗,3,バクレツアロワナ,3,モンスターの濃汁,2
ブランゴＳヘルム,0,0,5,0,5,99,0,50,112,-4,1,0,4,0,氷属性攻撃,3,納刀,2,体術,2,,,,,雪獅子の剛毛,3,雪獅子の鋭牙,1,獣骨,4,ランポスの大上皮,3
ブランゴＳキャップ,0,0,5,0,5,99,0,25,56,-4,1,0,5,0,氷属性攻撃,3,体術,3,納刀,2,,,,,雪獅子の剛毛,3,雪獅子の鋭牙,1,獣骨,4,ランポスの大上皮,3
EXブランゴヘルム,0,0,5,0,7,99,0,54,116,-4,1,0,4,0,溜め短縮,3,体術,2,スタミナ,-2,,,,,七色たんぽぽ,1,雪獅子の剛毛,3,堅竜骨,2,上質な毛皮,5
EXブランゴキャップ,0,0,5,0,7,99,0,27,58,-4,1,0,5,0,溜め短縮,3,体術,3,スタミナ,-2,,,,,七色たんぽぽ,1,雪獅子の剛毛,3,堅竜骨,2,上質な毛皮,5
ラヴァヘルム,0,0,5,0,5,99,0,56,118,4,-4,0,0,1,根性,3,窮地,2,,,,,,,溶岩竜の堅殻,3,溶岩竜の鋭牙,3,溶岩竜の上鱗,4,翼蛇竜の皮,4
ラヴァキャップ,0,0,5,0,5,99,0,28,59,5,-4,0,0,1,窮地,3,根性,3,,,,,,,溶岩竜の堅殻,3,溶岩竜の鋭牙,3,溶岩竜の上鱗,4,翼蛇竜の皮,4
EXラヴァヘルム,0,0,5,0,8,99,0,60,122,4,-4,0,0,1,逆境,3,窮地,2,,,,,,,EX溶岩竜チケット,1,溶岩竜の上鱗,5,溶岩竜の上ヒレ,4,モンスターの体液,5
EXラヴァキャップ,0,0,5,0,8,99,0,30,61,5,-4,0,0,1,逆境,3,窮地,3,,,,,,,EX溶岩竜チケット,1,溶岩竜の上鱗,5,溶岩竜の上ヒレ,4,モンスターの体液,5
ギザミＳヘルム,0,0,5,1,5,99,0,48,110,1,2,-1,-1,0,達人,6,斬れ味,1,,,,,,,鎌蟹の尖爪,2,鎌蟹の堅殻,2,鎌蟹の甲殻,5,王族カナブン,5
ギザミＳキャップ,0,0,5,1,5,99,0,24,55,2,2,-1,-1,0,達人,6,弾薬節約,1,,,,,,,鎌蟹の尖爪,2,鎌蟹の堅殻,2,鎌蟹の甲殻,5,王族カナブン,5
EXギザミヘルム,0,0,5,1,7,99,0,52,114,1,2,-1,-1,0,達人,5,匠,1,雷耐性,-2,,,,,七色たんぽぽ,1,鎌蟹の堅殻,4,鎌蟹の尖爪,2,鎌蟹の甲殻,5
EXギザミキャップ,0,0,5,1,7,99,0,26,57,2,2,-1,-1,0,達人,5,通常弾強化,1,雷耐性,-2,,,,,七色たんぽぽ,1,鎌蟹の堅殻,4,鎌蟹の尖爪,2,鎌蟹の甲殻,5
ギザミＲヘルム,0,0,5,1,6,99,0,44,106,1,2,-1,-1,0,匠,3,達人,2,,,,,,,獰猛化鎌蟹殻,1,鎌蟹の尖爪,3,竜頭殻,5,鎌蟹素材(pts),8
ギザミＲキャップ,0,0,5,1,6,99,0,22,53,2,2,-1,-1,0,通常弾強化,3,達人,2,,,,,,,獰猛化鎌蟹殻,1,鎌蟹の尖爪,3,竜頭殻,5,鎌蟹素材(pts),8
ガララＳヘルム,0,0,5,1,5,99,0,56,118,1,-1,0,-3,1,聴覚保護,4,麻痺,1,捕獲,1,,,,,絞蛇竜の上鳴甲,3,絞蛇竜の堅殻,4,寒気立つクチバシ,2,ゲネポスの上鱗,4
ガララＳキャップ,0,0,5,1,5,99,0,28,59,1,-1,1,-3,1,聴覚保護,4,捕獲,2,麻痺,1,,,,,絞蛇竜の上鳴甲,3,絞蛇竜の堅殻,4,寒気立つクチバシ,2,ゲネポスの上鱗,4
ナルガＳヘルム,0,0,5,1,5,99,0,40,102,-2,1,-3,1,1,回避距離,3,達人,2,回避性能,2,,,,,迅竜の上黒毛,5,迅竜の尾棘,5,迅竜の鋭刃翼,2,青熊獣の剛毛,6
ナルガＳキャップ,0,0,5,1,5,99,0,20,51,-2,1,-2,1,1,達人,3,回避距離,3,回避性能,2,,,,,迅竜の上黒毛,5,迅竜の尾棘,5,迅竜の鋭刃翼,2,青熊獣の剛毛,6
ガルルガＳヘルム,0,0,5,0,5,99,0,56,118,2,-1,2,0,0,剣術,3,聴覚保護,2,採取,-2,,,,,黒狼鳥の地獄耳,2,イカしたクチバシ,2,黒狼鳥の堅殻,3,黒狼鳥のたてがみ,4
ガルルガＳキャップ,0,0,5,0,5,99,0,28,59,3,-1,2,0,0,変則射撃,3,聴覚保護,2,採取,-2,,,,,黒狼鳥の地獄耳,2,イカしたクチバシ,2,黒狼鳥の堅殻,3,黒狼鳥のたてがみ,4
ガルルガＳフェイク,0,0,5,0,5,99,0,30,61,3,-1,2,0,0,聴覚保護,7,,,,,,,,,イカしたクチバシ,2,黒狼鳥の地獄耳,2,黒狼鳥のたてがみ,6,獄炎石,1
ガンキンＳヘルム,0,0,5,0,5,99,0,64,126,3,-4,0,-1,-2,裂傷,5,防御,3,,,,,,,爆鎚竜の堅殻,4,爆鎚竜の上鱗,5,溶岩塊,3,赤甲獣の堅殻,3
ガンキンＳキャップ,0,0,5,0,5,99,0,32,63,4,-4,0,-1,-2,裂傷,6,防御,3,,,,,,,爆鎚竜の堅殻,4,爆鎚竜の上鱗,5,溶岩塊,3,赤甲獣の堅殻,3
クロオビＳヘルム,0,0,5,3,5,99,0,50,112,3,3,3,3,3,,,,,,,,,,,タツジンチケット,1,ガノスコイン,2,マレコガネ,1,,
クロオビＳキャップ,0,0,5,3,5,99,0,25,56,3,3,3,3,4,,,,,,,,,,,タツジンチケット,1,ガノスコイン,2,マレコガネ,1,,
ガーディアンヘルム,1,0,5,0,5,6,1,50,112,0,0,0,0,0,研ぎ師,4,ガード性能,1,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,海竜の鱗,3,水竜の上鱗,4
ガーディアンマスク,1,0,5,0,5,6,1,25,56,0,0,0,0,0,装填速度,4,ガード性能,1,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,海竜の鱗,3,水竜の上鱗,4
ガーディアンＵヘルム,1,0,5,0,5,6,1,54,116,0,0,0,0,0,砲術,4,ガード性能,1,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,火竜の鱗,3,水竜の上鱗,4
ガーディアンＵマスク,1,0,5,0,5,6,1,27,58,0,0,0,0,0,反動,4,ガード性能,1,気配,-2,,,,,ココットチケット,1,ノヴァクリスタル,2,火竜の鱗,3,水竜の上鱗,4
スカラーフード,2,0,5,0,5,99,0,48,110,0,0,0,0,0,笛,4,回避性能,1,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,高級なトサカ,4,カブレライト鉱石,5
スカラーベレー,2,0,5,0,5,99,0,24,55,0,0,0,0,0,精密射撃,4,回避性能,1,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,高級なトサカ,4,カブレライト鉱石,5
セイラーフード,2,0,5,0,5,99,0,48,110,0,0,0,0,0,溜め短縮,4,回避性能,1,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,水竜の上鱗,4,砕竜の頭殻,2
セイラーキャップ,2,0,5,0,5,99,0,24,55,0,0,0,0,0,溜め短縮,4,回避性能,2,気配,-2,,,,,ユクモチケット,1,龍歴院チケット,1,水竜の上鱗,4,砕竜の頭殻,2
高級ユアミタオル,0,0,5,1,5,99,0,15,46,-2,-2,-2,-2,0,剥ぎ取り,3,泡沫,2,,,,,,,雪獅子の剛毛,2,足湯チケット,1,ブランゴの剛毛,2,希望の証,2
ホクシン【添髪】,0,0,5,1,5,99,0,52,114,-2,4,-2,3,2,北辰納豆流,3,攻撃,-3,,,,,,,ココットチケット,1,交易チケット,1,真珠色の柔皮,4,厳めしい頭骨,2
